header
IE0.0    -19.940       1       1 8.8742  8.1081  7.9511    56.14   56.14
OF682.0  -3.9925    0.00 8.8773     0.00    0.00    0.00    0.00    0.00
OF684.0  -4.0569    0.00 8.8773     0.00    0.00    0.00    0.00    0.00
OF686.0  -4.1154    0.00 8.8773     0.00    0.00    0.00    0.00    0.00
OF688.0  -3.975     0.00 8.8773     0.00    0.00    0.00    0.00    0.00
OF690.0  -3.922     0.00 8.8774     0.00    0.00    0.00    0.00    0.00
OF692.0  -3.9814    0.00 8.8774     0.00    0.00    0.00    0.00    0.00
OF694.0  -3.9456    0.00 8.8774     0.00    0.00    0.00    0.00    0.00
OF696.0  -3.8184    0.00 8.8774     0.00    0.00    0.00    0.00    0.00
OF698.0  -3.6948    0.00 8.8775     0.00    0.00    0.00    0.00    0.00
OF700.0  -3.7178    0.00 8.8775     0.00    0.00    0.00    0.00    0.00
OF702.0  -3.6608    0.00 8.8775     0.00    0.00    0.00    0.00    0.00
OF704.0  -3.7002    0.00 8.8775     0.00    0.00    0.00    0.00    0.00
OF706.0  -3.7101    0.00 8.8776     0.00    0.00    0.00    0.00    0.00
OF708.0  -3.6677    0.00 8.8776     0.00    0.00    0.00    0.00    0.00
OF710.0  -3.5642    0.00 8.8776     0.00    0.00    0.00    0.00    0.00
OF712.0  -3.4606    0.00 8.8776     0.00    0.00    0.00    0.00    0.00
OF714.0  -3.4004    0.00 8.8777     0.00    0.00    0.00    0.00    0.00
OF716.0  -3.3438    0.00 8.8777     0.00    0.00    0.00    0.00    0.00
OF718.0  -3.3608    0.00 8.8777     0.00    0.00    0.00    0.00    0.00
OF720.0  -3.4928    0.00 8.8777     0.00    0.00    0.00    0.00    0.00
OF722.0  -3.6053    0.00 8.8778     0.00    0.00    0.00    0.00    0.00
OF724.0  -3.7795    0.00 8.8778     0.00    0.00    0.00    0.00    0.00
OF726.0  -3.9926    0.00 8.8779     0.00    0.00    0.00    0.00    0.00
OF728.0  -4.1841    0.00 8.8781     0.00    0.00    0.00    0.00    0.00
OF730.0  -4.1989    0.00 8.8782     0.00    0.00    0.00    0.00    0.00
OF732.0  -4.176     0.00 8.8784     0.00    0.00    0.00    0.00    0.00
OF734.0  -4.1194    0.00 8.8786     0.00    0.00    0.00    0.00    0.00
OF736.0  -4.1061    0.00 8.8787     0.00    0.00    0.00    0.00    0.00
OF738.0  -4.0324    0.00 8.8789     0.00    0.00    0.00    0.00    0.00
OF740.0  -3.9072    0.00 8.8791     0.00    0.00    0.00    0.00    0.00
OF742.0  -3.716     0.00 8.8793     0.00    0.00    0.00    0.00    0.00
OF744.0  -3.5455    0.00 8.8795     0.00    0.00    0.00    0.00    0.00
OF746.0  -3.5491    0.00 8.8797     0.00    0.00    0.00    0.00    0.00
OF748.0  -3.5106    0.00 8.8799     0.00    0.00    0.00    0.00    0.00
OF750.0  -3.3849    0.00 8.8802     0.00    0.00    0.00    0.00    0.00
OF752.0  -3.2353    0.00 8.8804     0.00    0.00    0.00    0.00    0.00
OF754.0  -3.1058    0.00 8.8806     0.00    0.00    0.00    0.00    0.00
OF756.0  -2.9681    0.00 8.8808     0.00    0.00    0.00    0.00    0.00
OF758.0  -2.8583    0.00 8.881      0.00    0.00    0.00    0.00    0.00
OF760.0  -2.7657    0.00 8.8812     0.00    0.00    0.00    0.00    0.00
OF762.0  -2.6302    0.00 8.8814     0.00    0.00    0.00    0.00    0.00
OF764.0  -2.4199    0.00 8.8816     0.00    0.00    0.00    0.00    0.00
OF766.0  -2.194     0.00 8.8818     0.00    0.00    0.00    0.00    0.00
OF768.0  -2.0464    0.00 8.882      0.00    0.00    0.00    0.00    0.00
OF770.0  -1.9752    0.00 8.8822     0.00    0.00    0.00    0.00    0.00
OF772.0  -1.8847    0.00 8.8824     0.00    0.00    0.00    0.00    0.00
OF774.0  -1.799     0.00 8.8826     0.00    0.00    0.00    0.00    0.00
OF776.0  -1.504     0.00 8.8828     0.00    0.00    0.00    0.00    0.00
OF778.0  -1.2142    0.00 8.883      0.00    0.00    0.00    0.00    0.00
OF780.0  -1.0257    0.00 8.8832     0.00    0.00    0.00    0.00    0.00
OF782.0  -0.8345    0.00 8.8834     0.00    0.00    0.00    0.00    0.00
OF784.0  -0.5402    0.00 8.8836     0.00    0.00    0.00    0.00    0.00
OF786.0  -0.2239    0.00 8.8838     0.00    0.00    0.00    0.00    0.00
IF788.0  0.0159     0.00 8.884      0.00    0.00    0.00    0.00    0.00
IF790.0  0.2507     0.00 8.8842     0.00    0.00    0.00    0.00    0.00
IF792.0  0.4031     0.00 8.8844     0.00    0.00    0.00    0.00    0.00
IF794.0  0.6107     0.00 8.8846     0.00    0.00    0.00    0.00    0.00
IF796.0  0.8792     0.00 8.8848     0.00    0.00    0.00    0.00    0.00
IF798.0  1.0764     0.00 8.885      0.00    0.00    0.00    0.00    0.00
IF800.0  1.1945     0.00 8.8852     0.00    0.00    0.00    0.00    0.00
IF802.0  1.3123     0.00 8.8854     0.00    0.00    0.00    0.00    0.00
IF804.0  1.4945     0.00 8.8857     0.00    0.00    0.00    0.00    0.00
IF806.0  1.6689     0.00 8.8859     0.00    0.00    0.00    0.00    0.00
IF808.0  1.9029     0.00 8.8861     0.00    0.00    0.00    0.00    0.00
IF810.0  2.1933     0.00 8.8863     0.00    0.00    0.00    0.00    0.00
IF812.0  2.4538     0.00 8.8865     0.00    0.00    0.00    0.00    0.00
IF814.0  2.699      0.00 8.8867     0.00    0.00    0.00    0.00    0.00
IF816.9  3.089      0.00 8.875      0.00    0.00    0.00    0.00    0.00
IF820.2  3.4662     0.00 8.888      0.00    0.00    0.00    0.00    0.00
IF823.5  3.7269     0.00 8.9066     0.00    0.00    0.00    0.00    0.00
IF826.8  4.0705     0.00 8.9252     0.00    0.00    0.00    0.00    0.00
IF830.1  4.4595     0.00 8.9474     0.00    0.00    0.00    0.00    0.00
IF833.3  5.0404     0.00 8.9785     0.00    0.00    0.00    0.00    0.00
IF836.6  5.2325     0.00 9.02       0.00    0.00    0.00    0.00    0.00
IF839.9  5.577      0.00 9.0587     0.00    0.00    0.00    0.00    0.00
IF843.2  6.0182     0.00 9.0968     0.00    0.00    0.00    0.00    0.00
IF846.5  6.9803     0.00 9.1319     0.00    0.00    0.00    0.00    0.00
IF849.7  8.6525     0.00 9.5102     0.00    0.00    0.00    0.00    0.00
IF850.9  9.5102     0.00 9.5102     0.00    0.00    0.00    0.00    0.00
PS START(420980.7324,4848542.1717)
PS END(421005.6784,4848812.8271)
ET
 
 
 
