header
IE0.0    -9.1547       1       1 8.8664  11.6851 13.5476   56.14   56.14
OF590.0  -12.704    0.00 8.8697     0.00    0.00    0.00    0.00    0.00
OF592.0  -12.756    0.00 8.8698     0.00    0.00    0.00    0.00    0.00
OF594.0  -12.808    0.00 8.8698     0.00    0.00    0.00    0.00    0.00
OF596.0  -12.861    0.00 8.8698     0.00    0.00    0.00    0.00    0.00
OF598.0  -12.913    0.00 8.8698     0.00    0.00    0.00    0.00    0.00
OF600.0  -12.965    0.00 8.8698     0.00    0.00    0.00    0.00    0.00
OF602.0  -13.017    0.00 8.8698     0.00    0.00    0.00    0.00    0.00
OF604.0  -13.069    0.00 8.8699     0.00    0.00    0.00    0.00    0.00
OF606.0  -13.122    0.00 8.8699     0.00    0.00    0.00    0.00    0.00
OF608.0  -13.139    0.00 8.8699     0.00    0.00    0.00    0.00    0.00
OF610.0  -13.145    0.00 8.8699     0.00    0.00    0.00    0.00    0.00
OF612.0  -13.152    0.00 8.8699     0.00    0.00    0.00    0.00    0.00
OF614.0  -13.158    0.00 8.87       0.00    0.00    0.00    0.00    0.00
OF616.0  -13.164    0.00 8.87       0.00    0.00    0.00    0.00    0.00
OF618.0  -13.170    0.00 8.87       0.00    0.00    0.00    0.00    0.00
OF620.0  -13.177    0.00 8.87       0.00    0.00    0.00    0.00    0.00
OF622.0  -13.183    0.00 8.8701     0.00    0.00    0.00    0.00    0.00
OF624.0  -13.189    0.00 8.8701     0.00    0.00    0.00    0.00    0.00
OF626.0  -13.196    0.00 8.8701     0.00    0.00    0.00    0.00    0.00
OF628.0  -13.202    0.00 8.8701     0.00    0.00    0.00    0.00    0.00
OF630.0  -13.208    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF632.0  -13.215    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF634.0  -13.221    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF636.0  -13.227    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF638.0  -13.233    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF640.0  -13.240    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF642.0  -13.246    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF644.0  -13.252    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF646.0  -13.259    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF648.0  -13.265    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF650.0  -13.271    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF652.0  -13.277    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF654.0  -13.284    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF656.0  -13.290    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF658.0  -13.296    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF660.0  -13.346    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF662.0  -13.404    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF664.0  -13.461    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF666.0  -13.519    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF668.0  -13.577    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF670.0  -13.634    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF672.0  -13.692    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF674.0  -13.750    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF676.0  -13.807    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF678.0  -13.865    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF680.0  -13.923    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF682.0  -13.981    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF684.0  -14.038    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF686.0  -14.096    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF688.0  -14.154    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF690.0  -14.211    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF692.0  -14.269    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF694.0  -14.327    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF696.0  -14.384    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF698.0  -14.442    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF700.0  -14.500    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF702.0  -14.558    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF704.0  -14.562    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF706.0  -14.555    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF708.0  -14.547    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF710.0  -14.540    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF712.0  -14.532    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF714.0  -14.525    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF716.0  -14.518    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF718.0  -14.510    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF720.0  -14.503    0.00 8.8703     0.00    0.00    0.00    0.00    0.00
OF722.0  -14.495    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF724.0  -14.488    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF726.0  -14.481    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF728.0  -14.473    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF730.0  -14.466    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF732.0  -14.458    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF734.0  -14.451    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF736.0  -14.443    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF738.0  -14.436    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF740.0  -14.429    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF742.0  -14.421    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF744.0  -14.414    0.00 8.8704     0.00    0.00    0.00    0.00    0.00
OF746.0  -14.406    0.00 8.8705     0.00    0.00    0.00    0.00    0.00
OF748.0  -14.399    0.00 8.8706     0.00    0.00    0.00    0.00    0.00
OF750.0  -14.392    0.00 8.8707     0.00    0.00    0.00    0.00    0.00
OF754.0  -14.377    0.00 8.8709     0.00    0.00    0.00    0.00    0.00
IF947.1  8.8759     0.00 8.8759     0.00    0.00    0.00    0.00    0.00
PS START(425504.9597,4849059.7096)
PS END(425636.8159,4849496.7029)
ET
 
 
 
