header
IE0.0    -18.610       1       1 9.023   5.6271  5.0206    56.14   56.14
OF253.0  -12.258    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF254.0  -12.243    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF255.0  -12.228    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF256.0  -12.213    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF257.0  -12.197    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF258.0  -12.182    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF259.0  -12.167    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF260.0  -12.152    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF261.0  -12.136    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF262.0  -12.121    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF263.0  -12.106    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF264.0  -12.091    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF265.0  -12.075    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF266.0  -12.060    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF267.0  -12.045    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF268.0  -12.030    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF269.0  -12.015    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF270.0  -11.999    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF271.0  -11.984    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF272.0  -11.969    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF273.0  -11.955    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF274.0  -11.942    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF275.0  -11.929    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF276.0  -11.916    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF277.0  -11.903    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF278.0  -11.891    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF279.0  -11.878    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF280.0  -11.865    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF281.0  -11.852    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF282.0  -11.839    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF283.0  -11.827    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF284.0  -11.814    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
