header
IE0.0    -34.913       1       1 8.9775  4.1063  3.481     56.14   56.14
OF302.0  -11.292    0.00 8.9769     0.00    0.00    0.00    0.00    0.00
OF303.0  -11.217    0.00 8.9769     0.00    0.00    0.00    0.00    0.00
OF304.0  -11.142    0.00 8.9769     0.00    0.00    0.00    0.00    0.00
OF305.0  -11.066    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF306.0  -10.991    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF307.0  -10.915    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF308.0  -10.840    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF309.0  -10.765    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF310.0  -10.689    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF311.0  -10.613    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF312.0  -10.535    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF313.0  -10.456    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF314.0  -10.378    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF315.0  -10.299    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF316.0  -10.221    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF317.0  -10.142    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF318.0  -10.064    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF319.0  -9.9855    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF320.0  -9.9069    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF321.0  -9.8283    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF322.0  -9.7498    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF323.0  -9.6712    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF324.0  -9.5927    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF325.0  -9.5141    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF326.0  -9.4355    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF327.0  -9.357     0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF328.0  -9.2784    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF329.0  -9.1998    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF330.0  -9.1213    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF331.0  -9.0427    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF332.0  -8.9641    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF333.0  -8.8856    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF334.0  -8.807     0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF335.0  -8.7284    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF336.0  -8.6499    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF337.0  -8.5713    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF338.0  -8.4929    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF339.0  -8.4143    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF340.0  -8.3358    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF341.0  -8.2572    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF342.0  -8.1786    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
