X,Y,Z,STA,source
-70.1892461900,43.6487556200,-39.6342716319,-1379.00,Maine ADCIRC model
-70.1892472100,43.6487582600,-39.6053233725,-1378.00,Maine ADCIRC model
-70.1892482300,43.6487609100,-39.5762607757,-1377.00,Maine ADCIRC model
-70.1892492500,43.6487635500,-39.5473125163,-1376.00,Maine ADCIRC model
-70.1892502700,43.6487661900,-39.5183642568,-1375.00,Maine ADCIRC model
-70.1892512900,43.6487688300,-39.4894159973,-1374.00,Maine ADCIRC model
-70.1892523100,43.6487714800,-39.4603534005,-1373.00,Maine ADCIRC model
-70.1892533300,43.6487741200,-39.4314051411,-1372.00,Maine ADCIRC model
-70.1892543500,43.6487767600,-39.4024568817,-1371.00,Maine ADCIRC model
-70.1892553700,43.6487794000,-39.3735086222,-1370.00,Maine ADCIRC model
-70.1892563900,43.6487820500,-39.3444460254,-1369.00,Maine ADCIRC model
-70.1892574100,43.6487846900,-39.3154977660,-1368.00,Maine ADCIRC model
-70.1892584300,43.6487873300,-39.2865495066,-1367.00,Maine ADCIRC model
-70.1892594500,43.6487899700,-39.2576012471,-1366.00,Maine ADCIRC model
-70.1892604700,43.6487926200,-39.2285386503,-1365.00,Maine ADCIRC model
-70.1892614900,43.6487952600,-39.1995903909,-1364.00,Maine ADCIRC model
-70.1892625100,43.6487979000,-39.1706421315,-1363.00,Maine ADCIRC model
-70.1892635300,43.6488005400,-39.1416938720,-1362.00,Maine ADCIRC model
-70.1892645500,43.6488031800,-39.1127456126,-1361.00,Maine ADCIRC model
-70.1892655700,43.6488058300,-39.0836830158,-1360.00,Maine ADCIRC model
-70.1892665800,43.6488084700,-39.0547226308,-1359.00,Maine ADCIRC model
-70.1892676000,43.6488111100,-39.0089449766,-1358.00,Maine ADCIRC model
-70.1892686200,43.6488137500,-38.9592627520,-1357.00,Maine ADCIRC model
-70.1892696400,43.6488164000,-38.9093891258,-1356.00,Maine ADCIRC model
-70.1892706600,43.6488190400,-38.8597069014,-1355.00,Maine ADCIRC model
-70.1892716800,43.6488216800,-38.8100246770,-1354.00,Maine ADCIRC model
-70.1892727000,43.6488243200,-38.7603424524,-1353.00,Maine ADCIRC model
-70.1892737200,43.6488269700,-38.7104688261,-1352.00,Maine ADCIRC model
-70.1892747400,43.6488296100,-38.6607866017,-1351.00,Maine ADCIRC model
-70.1892757600,43.6488322500,-38.6111043773,-1350.00,Maine ADCIRC model
-70.1892767800,43.6488348900,-38.5614221528,-1349.00,Maine ADCIRC model
-70.1892778000,43.6488375300,-38.5117399284,-1348.00,Maine ADCIRC model
-70.1892788200,43.6488401800,-38.4618663021,-1347.00,Maine ADCIRC model
-70.1892798400,43.6488428200,-38.4121840777,-1346.00,Maine ADCIRC model
-70.1892808600,43.6488454600,-38.3625018533,-1345.00,Maine ADCIRC model
-70.1892818800,43.6488481000,-38.3128196287,-1344.00,Maine ADCIRC model
-70.1892829000,43.6488507500,-38.2629460025,-1343.00,Maine ADCIRC model
-70.1892839200,43.6488533900,-38.2132637781,-1342.00,Maine ADCIRC model
-70.1892849400,43.6488560300,-38.1635815537,-1341.00,Maine ADCIRC model
-70.1892859600,43.6488586700,-38.1138993291,-1340.00,Maine ADCIRC model
-70.1892869800,43.6488613200,-38.0640257029,-1339.00,Maine ADCIRC model
-70.1892880000,43.6488639600,-38.0143434785,-1338.00,Maine ADCIRC model
-70.1892890200,43.6488666000,-37.9646612541,-1337.00,Maine ADCIRC model
