X,Y,Z,STA,source
-70.5764693483,43.3166991800,3.9698164000,4491.50,2011USACEMaine
-70.5765102773,43.3167093087,3.7729660000,4503.00,2011USACEMaine
-70.5765476500,43.3167185600,3.7401576000,4513.50,2011USACEMaine
-70.5765690067,43.3167238400,3.7729660000,4519.50,2011USACEMaine
-70.5765921400,43.3167295700,3.7401576000,4526.00,2011USACEMaine
-70.5766241736,43.3167374955,3.7729660000,4535.00,2011USACEMaine
-70.5766633256,43.3167471833,4.3635172000,4546.00,2011USACEMaine
-70.5766989200,43.3167559911,4.5603676000,4556.00,2011USACEMaine
-70.5767416292,43.3167665615,4.7244096000,4568.00,2011USACEMaine
-70.5767736600,43.3167744900,3.8385828000,4577.00,2011USACEMaine
-70.5767843400,43.3167771300,3.9041996000,4580.00,2011USACEMaine
-70.5767950200,43.3167797720,4.1994752000,4583.00,2011USACEMaine
-70.5768110300,43.3167837400,3.7729660000,4587.50,2011USACEMaine
-70.5768341700,43.3167894611,4.7244096000,4594.00,2011USACEMaine
-70.5768590833,43.3167956300,4.1338584000,4601.00,2011USACEMaine
-70.5768804400,43.3168009114,4.0354332000,4607.00,2011USACEMaine
-70.5768982400,43.3168053200,3.9698164000,4612.00,2011USACEMaine
-70.5769160300,43.3168097200,3.9041996000,4617.00,2011USACEMaine
-70.5769498460,43.3168180890,3.9698164000,4626.50,2011USACEMaine
-70.5769872189,43.3168273367,4.1338584000,4637.00,2011USACEMaine
-70.5770103500,43.3168330600,4.0682416000,4643.50,2011USACEMaine
-70.5770281500,43.3168374667,4.1994752000,4648.50,2011USACEMaine
-70.5770530633,43.3168436300,4.4947508000,4655.50,2011USACEMaine
-70.5770762000,43.3168493580,4.4291340000,4662.00,2011USACEMaine
-70.5771028925,43.3168559600,4.4947508000,4669.50,2011USACEMaine
-70.5771331500,43.3168634500,4.4291340000,4678.00,2011USACEMaine
-70.5771651800,43.3168713767,4.5603676000,4687.00,2011USACEMaine
-70.5771883200,43.3168771000,4.8556432000,4693.50,2011USACEMaine
