header
IE0.0    -6.5279       1       1 9.0347  11.2956 12.8      56.14   56.14
IF1568.0 6.6011     0.00 9.5617     0.00    0.00    0.00    0.00    0.00
IF1573.0 7.9462     0.00 9.5618     0.00    0.00    0.00    0.00    0.00
IF1581.5 8.6024     0.00 9.5618     0.00    0.00    0.00    0.00    0.00
IF1592.5 7.979      0.00 9.5619     0.00    0.00    0.00    0.00    0.00
IF1604.0 6.7979     0.00 9.562      0.00    0.00    0.00    0.00    0.00
IF1616.5 6.273      0.00 9.5621     0.00    0.00    0.00    0.00    0.00
IF1626.5 5.584      0.00 9.5622     0.00    0.00    0.00    0.00    0.00
IF1635.0 7.0932     0.00 9.5623     0.00    0.00    0.00    0.00    0.00
IF1641.5 6.1089     0.00 9.5624     0.00    0.00    0.00    0.00    0.00
IF1648.0 5.6824     0.00 9.5624     0.00    0.00    0.00    0.00    0.00
IF1653.0 7.2211     0.00 9.5625     0.00    0.00    0.00    0.00    0.00
IF1662.5 6.7618     0.00 9.5626     0.00    0.00    0.00    0.00    0.00
IF1677.5 5.8432     0.00 9.5628     0.00    0.00    0.00    0.00    0.00
IF1685.0 5.876      0.00 9.5629     0.00    0.00    0.00    0.00    0.00
IF1691.0 6.1713     0.00 9.563      0.00    0.00    0.00    0.00    0.00
IF1698.5 6.4009     0.00 9.5631     0.00    0.00    0.00    0.00    0.00
IF1703.0 5.9744     0.00 9.5632     0.00    0.00    0.00    0.00    0.00
IF1708.0 6.1713     0.00 9.5633     0.00    0.00    0.00    0.00    0.00
IF1718.0 5.9088     0.00 9.5634     0.00    0.00    0.00    0.00    0.00
IF1727.5 5.4495     0.00 9.5636     0.00    0.00    0.00    0.00    0.00
IF1735.5 5.4823     0.00 9.5638     0.00    0.00    0.00    0.00    0.00
IF1741.5 5.5807     0.00 9.5641     0.00    0.00    0.00    0.00    0.00
IF1746.5 5.6791     0.00 9.5643     0.00    0.00    0.00    0.00    0.00
IF1751.5 5.3182     0.00 9.5645     0.00    0.00    0.00    0.00    0.00
IF1755.5 5.3839     0.00 9.5646     0.00    0.00    0.00    0.00    0.00
IF1759.0 5.6168     0.00 9.5647     0.00    0.00    0.00    0.00    0.00
IF1766.5 5.4528     0.00 9.565      0.00    0.00    0.00    0.00    0.00
IF1778.0 5.3871     0.00 9.5655     0.00    0.00    0.00    0.00    0.00
IF1785.0 5.6168     0.00 9.5658     0.00    0.00    0.00    0.00    0.00
IF1790.0 5.6824     0.00 9.5659     0.00    0.00    0.00    0.00    0.00
IF1796.5 5.5184     0.00 9.5662     0.00    0.00    0.00    0.00    0.00
IF1802.0 5.2887     0.00 9.5664     0.00    0.00    0.00    0.00    0.00
IF1806.0 5.1575     0.00 9.5666     0.00    0.00    0.00    0.00    0.00
