header
IE0.0    -22.504       1       1 8.8908  29.7769 14.0299   56.14   56.14
OF833.3  -14.07     0.00 9.4413     0.00    0.00    0.00    0.00    0.00
OF836.6  -13.996    0.00 9.4419     0.00    0.00    0.00    0.00    0.00
OF839.9  -13.884    0.00 9.442      0.00    0.00    0.00    0.00    0.00
OF843.2  -13.769    0.00 9.4424     0.00    0.00    0.00    0.00    0.00
OF846.5  -13.655    0.00 9.4425     0.00    0.00    0.00    0.00    0.00
OF849.7  -13.540    0.00 9.4429     0.00    0.00    0.00    0.00    0.00
OF853.0  -13.426    0.00 9.4431     0.00    0.00    0.00    0.00    0.00
OF856.3  -13.311    0.00 9.4435     0.00    0.00    0.00    0.00    0.00
OF859.6  -13.197    0.00 9.4438     0.00    0.00    0.00    0.00    0.00
OF862.9  -13.083    0.00 9.4443     0.00    0.00    0.00    0.00    0.00
OF866.1  -12.968    0.00 9.4446     0.00    0.00    0.00    0.00    0.00
OF869.4  -12.854    0.00 9.4452     0.00    0.00    0.00    0.00    0.00
OF872.7  -12.739    0.00 9.4456     0.00    0.00    0.00    0.00    0.00
OF876.0  -12.625    0.00 9.4463     0.00    0.00    0.00    0.00    0.00
OF879.3  -12.510    0.00 9.4468     0.00    0.00    0.00    0.00    0.00
OF882.5  -12.396    0.00 9.4475     0.00    0.00    0.00    0.00    0.00
OF885.8  -12.282    0.00 9.4481     0.00    0.00    0.00    0.00    0.00
OF889.1  -12.167    0.00 9.4489     0.00    0.00    0.00    0.00    0.00
OF892.4  -12.053    0.00 9.4495     0.00    0.00    0.00    0.00    0.00
OF895.7  -11.938    0.00 9.4505     0.00    0.00    0.00    0.00    0.00
OF898.9  -11.824    0.00 9.4512     0.00    0.00    0.00    0.00    0.00
OF902.2  -11.709    0.00 9.4522     0.00    0.00    0.00    0.00    0.00
OF905.5  -11.595    0.00 9.453      0.00    0.00    0.00    0.00    0.00
OF908.8  -11.481    0.00 9.4541     0.00    0.00    0.00    0.00    0.00
OF912.1  -11.366    0.00 9.4549     0.00    0.00    0.00    0.00    0.00
OF915.4  -11.252    0.00 9.4561     0.00    0.00    0.00    0.00    0.00
OF918.6  -11.137    0.00 9.4571     0.00    0.00    0.00    0.00    0.00
OF921.9  -11.023    0.00 9.4584     0.00    0.00    0.00    0.00    0.00
OF925.2  -10.908    0.00 9.4594     0.00    0.00    0.00    0.00    0.00
OF928.5  -10.794    0.00 9.4608     0.00    0.00    0.00    0.00    0.00
OF931.8  -10.68     0.00 9.4623     0.00    0.00    0.00    0.00    0.00
OF935.0  -10.565    0.00 9.4634     0.00    0.00    0.00    0.00    0.00
OF938.3  -10.451    0.00 9.465      0.00    0.00    0.00    0.00    0.00
OF941.6  -10.341    0.00 9.4663     0.00    0.00    0.00    0.00    0.00
OF944.9  -10.245    0.00 9.4679     0.00    0.00    0.00    0.00    0.00
OF948.2  -10.149    0.00 9.4696     0.00    0.00    0.00    0.00    0.00
OF951.4  -10.054    0.00 9.4714     0.00    0.00    0.00    0.00    0.00
OF954.7  -9.959     0.00 9.4735     0.00    0.00    0.00    0.00    0.00
OF958.0  -9.8636    0.00 9.4752     0.00    0.00    0.00    0.00    0.00
OF961.3  -9.7683    0.00 9.4771     0.00    0.00    0.00    0.00    0.00
OF964.6  -9.6729    0.00 9.4789     0.00    0.00    0.00    0.00    0.00
OF967.8  -9.5776    0.00 9.4808     0.00    0.00    0.00    0.00    0.00
OF971.1  -9.4822    0.00 9.4827     0.00    0.00    0.00    0.00    0.00
OF974.4  -9.3868    0.00 9.4847     0.00    0.00    0.00    0.00    0.00
OF977.7  -9.2915    0.00 9.4867     0.00    0.00    0.00    0.00    0.00
OF981.0  -9.196     0.00 9.4887     0.00    0.00    0.00    0.00    0.00
OF984.2  -9.1007    0.00 9.4908     0.00    0.00    0.00    0.00    0.00
OF987.5  -9.0053    0.00 9.4929     0.00    0.00    0.00    0.00    0.00
OF990.8  -8.91      0.00 9.4954     0.00    0.00    0.00    0.00    0.00
OF994.1  -8.8146    0.00 9.4976     0.00    0.00    0.00    0.00    0.00
OF997.4  -8.7192    0.00 9.4997     0.00    0.00    0.00    0.00    0.00
OF1000.7 -8.6239    0.00 9.502      0.00    0.00    0.00    0.00    0.00
OF1003.9 -8.5285    0.00 9.5042     0.00    0.00    0.00    0.00    0.00
OF1007.2 -8.4331    0.00 9.5065     0.00    0.00    0.00    0.00    0.00
OF1010.5 -8.3386    0.00 9.5088     0.00    0.00    0.00    0.00    0.00
OF1013.8 -8.2537    0.00 9.5115     0.00    0.00    0.00    0.00    0.00
OF1017.1 -8.1728    0.00 9.5139     0.00    0.00    0.00    0.00    0.00
OF1020.3 -8.0919    0.00 9.5166     0.00    0.00    0.00    0.00    0.00
OF1023.6 -8.0111    0.00 9.519      0.00    0.00    0.00    0.00    0.00
OF1026.9 -7.9302    0.00 9.5217     0.00    0.00    0.00    0.00    0.00
OF1030.2 -7.8493    0.00 9.5242     0.00    0.00    0.00    0.00    0.00
OF1033.5 -7.7684    0.00 9.527      0.00    0.00    0.00    0.00    0.00
OF1036.7 -7.6875    0.00 9.5294     0.00    0.00    0.00    0.00    0.00
OF1040.0 -7.6066    0.00 9.5322     0.00    0.00    0.00    0.00    0.00
OF1043.3 -7.5257    0.00 9.5347     0.00    0.00    0.00    0.00    0.00
OF1046.6 -7.4449    0.00 9.5375     0.00    0.00    0.00    0.00    0.00
OF1049.9 -7.364     0.00 9.54       0.00    0.00    0.00    0.00    0.00
OF1053.1 -7.2831    0.00 9.5429     0.00    0.00    0.00    0.00    0.00
